Date,City,temp_max,temp_min,precipitation,wind_speed
2019-04-09,Bangalore,33.5,22.5,0.0,13.5
2019-04-10,Bangalore,33.8,21.8,0.0,14.0
2019-04-11,Bangalore,34.5,22.0,0.0,13.0
2019-04-12,Bangalore,35.0,21.5,0.0,16.8
2019-04-13,Bangalore,34.8,22.3,0.0,18.6
2019-04-14,Bangalore,34.8,21.6,0.0,18.9
2019-04-15,Bangalore,34.6,20.5,0.0,15.9
2019-04-16,Bangalore,34.2,21.8,0.0,21.8
2019-04-17,Bangalore,34.2,23.0,0.3,16.9
2019-04-18,Bangalore,34.2,21.6,14.8,16.2
2019-04-19,Bangalore,32.7,21.3,1.1,14.6
2019-04-20,Bangalore,31.1,20.9,6.3,21.5
2019-04-21,Bangalore,32.2,20.4,2.2,11.9
2019-04-22,Bangalore,32.0,21.9,0.6,19.5
2019-04-23,Bangalore,32.5,20.5,0.0,15.4
2019-04-24,Bangalore,33.1,21.1,0.0,17.1
2019-04-25,Bangalore,34.8,21.0,0.0,15.2
2019-04-26,Bangalore,35.5,21.4,0.0,17.2
2019-04-27,Bangalore,35.8,22.0,0.0,20.0
2019-04-28,Bangalore,35.0,21.9,0.0,20.0
2019-04-29,Bangalore,34.1,22.6,0.0,15.7
2019-04-30,Bangalore,33.7,22.4,0.1,14.4
2019-05-01,Bangalore,33.2,22.5,0.6,18.1
2019-05-02,Bangalore,35.1,21.1,0.0,16.6
2019-05-03,Bangalore,34.3,20.5,0.0,15.8
2019-05-04,Bangalore,32.7,20.5,0.0,12.4
2019-05-05,Bangalore,33.2,21.6,0.0,10.3
2019-05-06,Bangalore,33.6,22.0,0.0,12.6
2019-05-07,Bangalore,32.0,23.0,0.4,17.1
2019-05-08,Bangalore,31.0,21.6,0.7,16.8
2019-05-09,Bangalore,32.5,21.2,0.0,16.7
2019-05-10,Bangalore,33.5,21.6,0.0,12.1
2019-05-11,Bangalore,33.7,22.9,0.5,16.8
2019-05-12,Bangalore,33.1,22.8,0.2,12.2
2019-05-13,Bangalore,31.9,22.4,1.7,12.6
2019-05-14,Bangalore,33.2,22.1,0.5,16.4
2019-05-15,Bangalore,32.8,21.9,3.4,14.3
2019-05-16,Bangalore,33.2,21.8,0.3,15.0
2019-05-17,Bangalore,32.5,23.1,0.5,12.6
2019-05-18,Bangalore,32.9,22.4,0.2,11.2
2019-05-19,Bangalore,32.8,22.4,0.0,9.3
2019-05-20,Bangalore,33.5,22.9,0.1,9.0
2019-05-21,Bangalore,32.9,22.9,0.0,12.9
2019-05-22,Bangalore,33.2,22.4,0.2,13.3
2019-05-23,Bangalore,33.0,21.9,0.5,16.6
2019-05-24,Bangalore,33.4,21.8,0.2,12.7
2019-05-25,Bangalore,32.4,21.5,3.3,15.7
2019-05-26,Bangalore,32.8,21.9,2.3,14.4
2019-05-27,Bangalore,32.7,20.9,1.4,11.0
2019-05-28,Bangalore,31.5,22.7,3.1,13.9
2019-05-29,Bangalore,33.3,22.0,1.5,11.6
2019-05-30,Bangalore,31.9,22.0,11.1,16.3
2019-05-31,Bangalore,30.9,21.1,16.0,14.8
2019-06-01,Bangalore,31.0,21.6,0.6,17.5
2019-06-02,Bangalore,30.0,22.1,13.9,15.1
2019-06-03,Bangalore,31.1,22.0,3.3,20.9
2019-06-04,Bangalore,30.5,21.0,0.2,16.0
2019-06-05,Bangalore,29.8,21.4,17.9,12.4
2019-06-06,Bangalore,31.0,21.2,1.4,12.8
2019-06-07,Bangalore,30.7,21.2,13.8,11.3
2019-06-08,Bangalore,30.0,21.4,5.5,14.3
2019-06-09,Bangalore,31.2,20.9,0.3,17.8
2019-06-10,Bangalore,29.2,21.0,4.1,25.3
2019-06-11,Bangalore,29.4,21.3,1.3,28.2
2019-06-12,Bangalore,27.3,21.8,1.5,29.5
2019-06-13,Bangalore,28.1,21.0,3.9,30.0
2019-06-14,Bangalore,28.2,20.6,3.4,23.8
2019-06-15,Bangalore,30.2,20.5,0.0,20.9
2019-06-16,Bangalore,30.5,20.5,0.5,21.2
2019-06-17,Bangalore,30.1,20.4,0.0,22.4
2019-06-18,Bangalore,29.8,21.2,0.0,22.7
2019-06-19,Bangalore,30.8,20.2,0.9,21.6
2019-06-20,Bangalore,28.1,21.5,3.9,23.4
2019-06-21,Bangalore,29.1,20.0,0.7,19.1
2019-06-22,Bangalore,28.5,21.1,5.8,20.3
2019-06-23,Bangalore,29.4,20.8,2.1,22.7
2019-06-24,Bangalore,29.9,20.6,1.6,17.7
2019-06-25,Bangalore,30.2,20.4,0.9,18.4
2019-06-26,Bangalore,27.4,21.1,1.2,20.7
2019-06-27,Bangalore,29.8,20.5,2.3,23.7
2019-06-28,Bangalore,30.7,19.8,0.1,29.2
2019-06-29,Bangalore,29.5,19.9,0.1,28.1
2019-06-30,Bangalore,30.2,21.0,1.1,31.0
2019-07-01,Bangalore,29.9,20.6,0.9,25.6
2019-07-02,Bangalore,30.9,21.5,0.8,28.9
2019-07-03,Bangalore,29.6,20.8,0.4,27.6
2019-07-04,Bangalore,30.3,21.0,2.7,28.6
2019-07-05,Bangalore,28.9,21.3,2.1,33.6
2019-07-06,Bangalore,29.5,21.0,1.1,30.9
2019-07-07,Bangalore,30.0,20.7,0.7,32.5
2019-07-08,Bangalore,29.8,20.4,0.4,31.1
2019-07-09,Bangalore,29.4,20.8,3.0,27.8
2019-07-10,Bangalore,26.0,20.5,4.9,30.4
2019-07-11,Bangalore,29.5,19.7,5.8,25.2
2019-07-12,Bangalore,29.3,19.6,3.5,15.5
2019-07-13,Bangalore,29.4,19.9,0.4,18.0
2019-07-14,Bangalore,28.9,19.8,2.8,20.6
2019-07-15,Bangalore,28.4,20.2,5.1,19.0
2019-07-16,Bangalore,29.0,19.6,1.1,18.6
2019-07-17,Bangalore,28.4,20.2,3.5,17.2
2019-07-18,Bangalore,29.4,20.4,8.3,18.1
2019-07-19,Bangalore,24.5,20.6,2.8,19.1
2019-07-20,Bangalore,27.4,19.9,4.6,24.8
2019-07-21,Bangalore,26.7,20.2,10.9,25.8
2019-07-22,Bangalore,25.9,20.0,11.0,21.3
2019-07-23,Bangalore,24.2,19.0,9.1,21.7
2019-07-24,Bangalore,28.0,19.6,5.5,21.0
2019-07-25,Bangalore,27.1,19.4,7.4,19.8
2019-07-26,Bangalore,25.3,19.9,5.4,21.9
2019-07-27,Bangalore,27.2,19.5,0.7,24.3
2019-07-28,Bangalore,26.9,19.2,1.0,26.0
2019-07-29,Bangalore,27.0,20.1,0.2,25.3
2019-07-30,Bangalore,27.7,19.8,0.3,27.7
2019-07-31,Bangalore,28.0,19.3,0.7,23.1
2019-08-01,Bangalore,28.1,19.1,1.0,25.5
2019-08-02,Bangalore,26.7,20.0,0.4,29.9
2019-08-03,Bangalore,28.3,20.5,0.2,31.6
2019-08-04,Bangalore,28.5,20.1,1.2,31.4
2019-08-05,Bangalore,25.1,20.5,7.8,34.2
2019-08-06,Bangalore,25.0,20.0,7.0,30.6
2019-08-07,Bangalore,27.7,20.2,6.5,36.7
2019-08-08,Bangalore,27.0,20.9,10.4,36.4
2019-08-09,Bangalore,27.0,20.5,4.5,32.9
2019-08-10,Bangalore,24.0,20.3,6.1,27.4
2019-08-11,Bangalore,26.8,20.1,0.6,30.8
2019-08-12,Bangalore,27.8,19.3,4.0,24.8
2019-08-13,Bangalore,27.8,20.0,5.4,20.2
2019-08-14,Bangalore,25.4,19.8,12.0,21.4
2019-08-15,Bangalore,27.4,20.0,11.7,22.5
2019-08-16,Bangalore,26.5,19.4,6.1,17.9
2019-08-17,Bangalore,24.0,19.5,10.2,12.7
2019-08-18,Bangalore,26.5,19.9,10.3,16.7
2019-08-19,Bangalore,28.1,20.0,14.0,12.6
2019-08-20,Bangalore,27.5,20.0,11.4,17.0
2019-08-21,Bangalore,26.9,20.0,3.0,18.8
2019-08-22,Bangalore,25.2,19.5,9.5,21.0
2019-08-23,Bangalore,26.5,19.6,4.8,22.0
2019-08-24,Bangalore,25.8,19.1,4.2,22.2
2019-08-25,Bangalore,26.2,19.8,0.9,22.1
2019-08-26,Bangalore,27.1,19.8,2.1,23.5
2019-08-27,Bangalore,25.9,19.7,4.7,25.9
2019-08-28,Bangalore,27.0,19.6,2.7,22.1
2019-08-29,Bangalore,28.2,19.9,10.9,21.0
2019-08-30,Bangalore,27.2,19.4,1.5,26.6
2019-08-31,Bangalore,26.5,19.5,3.5,21.3
2019-09-01,Bangalore,24.1,19.6,3.1,21.7
2019-09-02,Bangalore,28.3,19.8,7.8,23.3
2019-09-03,Bangalore,25.3,20.0,3.2,24.6
2019-09-04,Bangalore,27.3,20.0,6.0,28.8
2019-09-05,Bangalore,26.8,20.2,5.8,29.3
2019-09-06,Bangalore,26.9,20.3,2.0,31.4
2019-09-07,Bangalore,27.4,20.1,1.9,31.0
2019-09-08,Bangalore,26.8,20.5,2.7,29.9
2019-09-09,Bangalore,27.7,20.0,0.9,25.6
2019-09-10,Bangalore,28.1,19.8,2.5,20.8
2019-09-11,Bangalore,28.1,19.5,3.8,19.4
2019-09-12,Bangalore,28.0,19.8,2.0,17.2
2019-09-13,Bangalore,27.8,19.5,1.3,17.3
2019-09-14,Bangalore,28.0,19.1,9.7,15.3
2019-09-15,Bangalore,27.9,19.9,4.1,16.8
2019-09-16,Bangalore,26.9,19.9,2.1,19.2
2019-09-17,Bangalore,23.8,19.7,27.7,16.8
2019-09-18,Bangalore,28.0,20.0,3.5,14.8
2019-09-19,Bangalore,27.6,20.2,4.7,13.8
2019-09-20,Bangalore,27.1,19.9,1.1,16.6
2019-09-21,Bangalore,28.8,19.6,1.1,10.3
2019-09-22,Bangalore,25.7,20.5,8.3,9.1
2019-09-23,Bangalore,26.5,20.0,32.9,11.6
2019-09-24,Bangalore,26.0,19.8,9.6,14.4
2019-09-25,Bangalore,27.2,20.1,17.7,19.6
2019-09-26,Bangalore,25.1,19.7,3.5,22.0
2019-09-27,Bangalore,27.2,19.1,9.2,11.3
2019-09-28,Bangalore,27.9,19.3,0.6,10.1
2019-09-29,Bangalore,28.0,20.3,1.0,14.3
2019-09-30,Bangalore,27.9,19.9,2.5,17.4
2019-10-01,Bangalore,27.6,19.6,14.6,10.5
2019-10-02,Bangalore,28.6,19.0,5.3,9.4
2019-10-03,Bangalore,28.2,19.6,4.5,10.2
2019-10-04,Bangalore,28.4,19.0,26.2,9.0
2019-10-05,Bangalore,27.4,19.2,11.5,9.6
2019-10-06,Bangalore,27.0,19.2,3.5,10.5
2019-10-07,Bangalore,26.3,20.0,9.8,9.9
2019-10-08,Bangalore,27.5,18.5,8.9,7.6
2019-10-09,Bangalore,27.2,19.3,5.7,8.4
2019-10-10,Bangalore,26.6,19.2,3.7,10.3
2019-10-11,Bangalore,27.8,19.5,4.4,7.7
2019-10-12,Bangalore,27.8,19.6,4.9,12.3
2019-10-13,Bangalore,27.8,20.2,4.6,12.8
2019-10-14,Bangalore,28.8,19.1,0.0,16.4
2019-10-15,Bangalore,27.1,19.9,7.7,17.1
2019-10-16,Bangalore,26.2,20.0,6.7,18.2
2019-10-17,Bangalore,24.6,19.5,2.4,16.2
2019-10-18,Bangalore,27.0,19.3,2.4,16.6
2019-10-19,Bangalore,26.9,19.5,2.7,16.7
2019-10-20,Bangalore,26.2,20.0,4.2,15.3
2019-10-21,Bangalore,25.3,19.8,8.1,10.9
2019-10-22,Bangalore,23.4,19.9,7.7,12.8
2019-10-23,Bangalore,25.6,20.0,11.2,17.3
2019-10-24,Bangalore,26.1,18.8,0.3,24.2
2019-10-25,Bangalore,24.1,19.4,0.4,21.7
2019-10-26,Bangalore,26.1,17.6,7.4,17.3
2019-10-27,Bangalore,26.9,18.3,8.5,11.2
2019-10-28,Bangalore,27.1,19.1,1.8,18.1
2019-10-29,Bangalore,25.1,19.5,2.0,24.8
2019-10-30,Bangalore,23.5,19.5,23.9,24.4
2019-10-31,Bangalore,24.5,19.5,13.4,20.5
2019-11-01,Bangalore,26.0,19.1,2.5,11.1
2019-11-02,Bangalore,26.7,19.5,1.1,10.7
2019-11-03,Bangalore,27.5,19.5,0.1,12.0
2019-11-04,Bangalore,27.8,18.2,0.0,13.4
2019-11-05,Bangalore,28.0,17.4,0.2,14.6
2019-11-06,Bangalore,27.4,18.5,2.0,10.0
2019-11-07,Bangalore,27.0,19.0,1.4,10.1
2019-11-08,Bangalore,26.2,19.6,3.9,8.6
2019-11-09,Bangalore,27.5,19.5,7.0,12.1
2019-11-10,Bangalore,27.6,19.2,0.6,9.6
2019-11-11,Bangalore,27.4,19.0,0.2,14.1
2019-11-12,Bangalore,27.7,17.9,0.0,16.3
2019-11-13,Bangalore,27.4,17.9,0.0,17.5
2019-11-14,Bangalore,26.0,17.8,2.0,20.2
2019-11-15,Bangalore,27.0,19.6,4.1,13.8
2019-11-16,Bangalore,26.6,19.4,1.5,17.3
2019-11-17,Bangalore,28.0,19.0,0.0,14.2
2019-11-18,Bangalore,27.8,19.0,0.9,21.9
2019-11-19,Bangalore,28.1,19.6,0.8,12.8
2019-11-20,Bangalore,26.7,19.6,2.6,20.2
2019-11-21,Bangalore,27.0,19.5,0.7,19.8
2019-11-22,Bangalore,26.9,18.8,0.0,19.8
2019-11-23,Bangalore,28.1,16.5,0.0,20.2
2019-11-24,Bangalore,27.6,16.5,0.0,15.6
2019-11-25,Bangalore,28.1,17.6,0.0,21.6
2019-11-26,Bangalore,27.4,16.5,0.1,19.7
2019-11-27,Bangalore,26.6,19.0,2.1,22.7
2019-11-28,Bangalore,26.0,19.9,0.3,20.5
2019-11-29,Bangalore,27.7,19.7,1.3,20.7
2019-11-30,Bangalore,26.1,18.4,1.6,26.1
2019-12-01,Bangalore,22.1,19.5,23.0,19.9
2019-12-02,Bangalore,25.0,19.0,1.2,26.2
2019-12-03,Bangalore,24.0,18.4,0.8,20.5
2019-12-04,Bangalore,25.5,17.4,0.7,24.5
2019-12-05,Bangalore,24.5,16.5,0.0,22.2
2019-12-06,Bangalore,26.5,16.5,0.0,18.7
2019-12-07,Bangalore,24.9,14.4,1.4,20.9
2019-12-08,Bangalore,24.8,17.8,0.6,18.9
2019-12-09,Bangalore,26.1,17.1,0.0,20.2
2019-12-10,Bangalore,25.4,16.5,0.0,17.7
2019-12-11,Bangalore,26.5,16.4,0.0,14.1
2019-12-12,Bangalore,26.5,15.9,0.0,16.7
2019-12-13,Bangalore,27.0,16.6,0.0,18.1
2019-12-14,Bangalore,25.2,18.9,7.0,17.7
2019-12-15,Bangalore,26.6,17.7,0.0,20.2
2019-12-16,Bangalore,25.4,15.8,0.3,16.8
2019-12-17,Bangalore,26.6,18.5,0.0,18.8
2019-12-18,Bangalore,27.6,16.1,0.0,21.4
2019-12-19,Bangalore,26.4,16.6,0.0,22.9
2019-12-20,Bangalore,26.6,15.9,0.0,18.1
2019-12-21,Bangalore,26.6,17.6,0.0,17.3
2019-12-22,Bangalore,26.9,18.1,0.0,17.3
2019-12-23,Bangalore,27.2,17.5,0.0,16.4
2019-12-24,Bangalore,25.3,17.9,0.4,16.1
2019-12-25,Bangalore,25.9,19.0,0.1,17.6
2019-12-26,Bangalore,28.1,19.5,0.0,13.9
2019-12-27,Bangalore,29.0,17.8,0.2,16.7
2019-12-28,Bangalore,27.0,17.5,0.0,17.3
2019-12-29,Bangalore,27.4,16.9,0.0,18.6
2019-12-30,Bangalore,27.4,17.0,0.1,18.3
2019-12-31,Bangalore,26.1,17.6,0.9,17.8
2020-01-01,Bangalore,26.9,18.1,1.9,18.5
2020-01-02,Bangalore,27.2,18.8,1.0,15.1
2020-01-03,Bangalore,28.2,18.6,0.0,14.0
2020-01-04,Bangalore,28.3,19.2,0.0,13.2
2020-01-05,Bangalore,28.0,19.5,0.2,16.6
2020-01-06,Bangalore,27.4,18.9,0.0,19.0
2020-01-07,Bangalore,27.0,18.3,0.0,19.7
2020-01-08,Bangalore,28.1,17.5,0.0,16.4
2020-01-09,Bangalore,29.1,17.4,0.0,17.9
2020-01-10,Bangalore,28.1,16.6,0.0,18.4
2020-01-11,Bangalore,27.7,15.4,0.0,18.0
2020-01-12,Bangalore,27.2,15.1,0.0,18.4
2020-01-13,Bangalore,28.4,17.1,0.0,14.8
2020-01-14,Bangalore,29.1,16.6,0.0,17.3
2020-01-15,Bangalore,27.8,14.6,0.0,18.4
2020-01-16,Bangalore,27.4,15.0,0.0,17.8
2020-01-17,Bangalore,28.5,15.6,0.0,17.3
2020-01-18,Bangalore,27.9,18.0,0.1,18.2
2020-01-19,Bangalore,28.1,18.5,0.2,17.8
2020-01-20,Bangalore,29.8,17.6,0.0,21.3
2020-01-21,Bangalore,29.2,16.5,0.0,21.3
2020-01-22,Bangalore,29.0,15.8,0.0,20.2
2020-01-23,Bangalore,29.0,16.9,0.0,19.6
2020-01-24,Bangalore,30.0,16.3,0.0,16.3
2020-01-25,Bangalore,30.0,15.2,0.0,17.0
2020-01-26,Bangalore,31.0,14.4,0.0,14.8
2020-01-27,Bangalore,30.8,15.7,0.0,15.0
2020-01-28,Bangalore,29.9,17.6,0.0,12.0
2020-01-29,Bangalore,30.9,17.4,0.0,13.7
2020-01-30,Bangalore,31.1,17.2,0.0,12.7
2020-01-31,Bangalore,30.7,18.2,0.0,20.5
2020-02-01,Bangalore,28.8,17.6,0.0,16.8
2020-02-02,Bangalore,28.2,18.4,0.0,17.4
2020-02-03,Bangalore,29.4,16.6,0.0,16.6
2020-02-04,Bangalore,28.7,15.4,0.0,18.8
2020-02-05,Bangalore,29.0,18.2,0.0,15.8
2020-02-06,Bangalore,29.7,16.5,0.0,16.1
2020-02-07,Bangalore,29.2,17.0,0.0,17.6
2020-02-08,Bangalore,29.5,18.0,0.0,14.0
2020-02-09,Bangalore,28.0,17.9,0.7,21.2
2020-02-10,Bangalore,28.9,18.1,0.0,23.8
2020-02-11,Bangalore,28.5,16.2,0.0,21.3
2020-02-12,Bangalore,28.9,17.3,0.0,19.8
2020-02-13,Bangalore,30.5,17.6,0.0,21.1
2020-02-14,Bangalore,30.5,16.6,0.0,12.0
2020-02-15,Bangalore,31.5,16.6,0.0,16.6
2020-02-16,Bangalore,31.3,17.4,0.0,17.7
2020-02-17,Bangalore,31.0,15.6,0.0,17.3
2020-02-18,Bangalore,30.6,15.9,0.0,18.0
2020-02-19,Bangalore,30.8,16.0,0.0,19.2
2020-02-20,Bangalore,30.9,15.9,0.0,19.6
2020-02-21,Bangalore,31.1,15.5,0.0,19.8
2020-02-22,Bangalore,30.4,17.4,0.0,21.2
2020-02-23,Bangalore,30.3,17.6,0.0,21.6
2020-02-24,Bangalore,30.4,17.9,0.0,19.5
2020-02-25,Bangalore,31.9,17.6,0.0,14.4
2020-02-26,Bangalore,30.6,18.4,0.0,16.1
2020-02-27,Bangalore,30.8,19.1,0.0,22.7
2020-02-28,Bangalore,31.0,18.4,0.0,22.9
2020-02-29,Bangalore,31.4,18.5,0.0,20.6
2020-03-01,Bangalore,30.5,18.9,0.0,19.6
2020-03-02,Bangalore,29.6,19.1,0.0,16.3
2020-03-03,Bangalore,30.7,19.6,0.5,9.9
2020-03-04,Bangalore,30.6,20.1,1.1,14.5
2020-03-05,Bangalore,30.0,20.5,1.8,16.7
2020-03-06,Bangalore,29.8,20.0,2.7,16.5
2020-03-07,Bangalore,29.4,20.1,2.2,14.0
2020-03-08,Bangalore,30.5,20.2,1.0,17.2
2020-03-09,Bangalore,30.1,19.6,0.9,15.7
2020-03-10,Bangalore,30.6,19.5,0.5,17.8
2020-03-11,Bangalore,32.5,19.8,0.0,18.4
2020-03-12,Bangalore,32.6,20.0,0.0,17.4
2020-03-13,Bangalore,32.3,18.5,0.0,18.7
2020-03-14,Bangalore,32.5,18.0,0.0,17.6
2020-03-15,Bangalore,33.3,18.5,0.0,19.6
2020-03-16,Bangalore,32.7,19.0,0.0,19.0
2020-03-17,Bangalore,32.5,18.9,0.0,20.5
2020-03-18,Bangalore,33.8,18.5,0.0,18.7
2020-03-19,Bangalore,34.2,19.3,0.0,15.1
2020-03-20,Bangalore,32.5,21.9,0.4,17.3
2020-03-21,Bangalore,34.4,20.2,0.1,15.9
2020-03-22,Bangalore,32.0,20.7,0.1,15.0
2020-03-23,Bangalore,31.0,21.2,0.7,19.0
2020-03-24,Bangalore,33.7,20.5,0.0,16.4
2020-03-25,Bangalore,32.7,19.5,0.0,19.6
2020-03-26,Bangalore,33.7,19.3,0.0,19.9
2020-03-27,Bangalore,33.2,18.8,0.0,17.0
2020-03-28,Bangalore,34.0,17.5,0.0,17.7
2020-03-29,Bangalore,34.2,17.8,0.0,17.0
2020-03-30,Bangalore,34.6,19.8,0.0,18.6
2020-03-31,Bangalore,34.5,18.5,0.0,18.1
2020-04-01,Bangalore,34.9,20.1,0.0,19.1
2020-04-02,Bangalore,35.1,21.0,0.0,17.7
2020-04-03,Bangalore,34.5,21.8,0.0,18.9
2020-04-04,Bangalore,35.2,20.1,0.0,17.1
2020-04-05,Bangalore,34.8,20.8,0.1,16.5
2020-04-06,Bangalore,33.8,21.6,0.3,13.7
2020-04-07,Bangalore,32.0,22.0,6.1,11.3
2020-04-08,Bangalore,32.0,22.1,0.6,15.2
2020-04-09,Bangalore,31.0,21.4,3.1,19.5
2020-04-10,Bangalore,32.0,20.7,0.0,16.0
2020-04-11,Bangalore,33.2,20.5,0.0,15.0
2020-04-12,Bangalore,33.5,19.7,0.0,16.5
2020-04-13,Bangalore,34.6,19.1,0.0,16.9
2020-04-14,Bangalore,34.7,19.5,0.0,19.8
2020-04-15,Bangalore,35.0,18.6,0.0,16.1
2020-04-16,Bangalore,34.8,20.6,0.0,16.9
2020-04-17,Bangalore,35.1,21.6,0.0,16.2
2020-04-18,Bangalore,34.8,21.7,0.0,15.6
2020-04-19,Bangalore,34.8,21.6,0.0,17.3
2020-04-20,Bangalore,33.9,21.1,0.0,17.8
2020-04-21,Bangalore,34.8,20.1,0.0,14.2
2020-04-22,Bangalore,34.3,21.9,0.0,17.7
2020-04-23,Bangalore,35.0,22.3,0.0,15.1
2020-04-24,Bangalore,32.6,23.0,0.0,13.4
2020-04-25,Bangalore,32.0,22.6,6.3,16.8
2020-04-26,Bangalore,32.2,21.9,2.5,11.3
2020-04-27,Bangalore,31.5,22.0,0.2,18.7
2020-04-28,Bangalore,32.8,21.4,0.5,15.3
2020-04-29,Bangalore,27.1,20.5,8.1,10.6
2020-04-30,Bangalore,31.9,20.8,0.2,12.2
2020-05-01,Bangalore,32.8,21.0,0.0,13.2
2020-05-02,Bangalore,33.1,23.4,0.1,12.8
2020-05-03,Bangalore,33.3,22.4,0.0,12.2
2020-05-04,Bangalore,33.7,22.8,0.0,12.7
2020-05-05,Bangalore,34.2,22.5,0.0,11.2
2020-05-06,Bangalore,34.8,23.0,0.2,12.4
2020-05-07,Bangalore,34.2,22.9,0.1,14.0
2020-05-08,Bangalore,33.8,22.6,0.1,11.6
2020-05-09,Bangalore,34.8,22.5,0.0,15.1
2020-05-10,Bangalore,35.2,21.8,0.0,15.5
2020-05-11,Bangalore,34.0,22.1,0.0,14.7
2020-05-12,Bangalore,35.0,21.6,0.0,18.2
2020-05-13,Bangalore,34.3,21.5,0.0,14.3
2020-05-14,Bangalore,35.0,22.2,0.0,15.0
2020-05-15,Bangalore,35.0,22.5,0.0,15.4
2020-05-16,Bangalore,35.2,22.9,0.5,16.5
2020-05-17,Bangalore,34.1,23.2,5.7,15.6
2020-05-18,Bangalore,31.6,22.9,5.1,25.5
2020-05-19,Bangalore,31.6,21.9,0.3,24.6
2020-05-20,Bangalore,33.2,21.1,0.0,19.2
2020-05-21,Bangalore,33.8,20.8,0.0,15.8
2020-05-22,Bangalore,33.7,21.8,0.0,17.7
2020-05-23,Bangalore,36.2,22.3,0.0,19.4
2020-05-24,Bangalore,33.2,22.5,0.0,17.4
2020-05-25,Bangalore,33.7,22.4,0.0,13.8
2020-05-26,Bangalore,33.2,22.5,0.8,13.8
2020-05-27,Bangalore,32.5,22.8,11.0,12.2
2020-05-28,Bangalore,32.5,22.5,0.9,16.2
2020-05-29,Bangalore,32.8,22.4,8.5,14.8
2020-05-30,Bangalore,29.2,22.0,1.7,13.4
2020-05-31,Bangalore,31.0,21.9,0.2,14.3
2020-06-01,Bangalore,30.1,20.8,4.3,14.0
2020-06-02,Bangalore,26.6,21.1,1.6,22.7
2020-06-03,Bangalore,28.5,20.8,0.3,25.5
2020-06-04,Bangalore,28.8,20.4,3.4,25.1
2020-06-05,Bangalore,28.8,20.0,9.4,18.6
2020-06-06,Bangalore,28.6,20.0,14.5,17.7
2020-06-07,Bangalore,27.8,20.5,8.3,22.7
2020-06-08,Bangalore,29.4,20.4,0.2,18.4
2020-06-09,Bangalore,30.0,19.9,0.0,19.8
2020-06-10,Bangalore,27.8,20.9,1.2,19.6
2020-06-11,Bangalore,27.6,20.7,7.3,21.2
2020-06-12,Bangalore,26.0,20.2,5.1,27.1
2020-06-13,Bangalore,29.2,20.2,1.3,25.4
2020-06-14,Bangalore,28.6,20.5,3.4,27.7
2020-06-15,Bangalore,29.3,21.5,0.6,28.9
2020-06-16,Bangalore,29.1,20.8,0.7,27.1
2020-06-17,Bangalore,26.8,21.0,0.4,28.9
2020-06-18,Bangalore,28.2,20.6,0.1,27.6
2020-06-19,Bangalore,30.0,20.1,6.2,26.3
2020-06-20,Bangalore,30.4,20.0,2.4,21.2
2020-06-21,Bangalore,28.0,20.2,1.8,22.4
2020-06-22,Bangalore,28.9,20.0,8.4,22.6
2020-06-23,Bangalore,29.7,20.5,0.2,15.5
2020-06-24,Bangalore,29.2,20.7,14.9,11.8
2020-06-25,Bangalore,29.0,20.6,27.7,9.7
2020-06-26,Bangalore,27.4,20.5,14.9,14.2
2020-06-27,Bangalore,27.2,20.5,2.5,14.3
2020-06-28,Bangalore,27.8,20.5,14.4,11.5
2020-06-29,Bangalore,28.0,20.6,13.8,14.5
2020-06-30,Bangalore,27.8,20.2,7.8,20.2
2020-07-01,Bangalore,27.1,20.0,3.3,18.7
2020-07-02,Bangalore,26.0,20.5,6.1,19.6
2020-07-03,Bangalore,26.7,20.5,42.8,26.6
2020-07-04,Bangalore,26.5,20.0,6.2,24.2
2020-07-05,Bangalore,26.6,20.2,2.7,21.9
2020-07-06,Bangalore,26.6,20.2,5.3,20.8
2020-07-07,Bangalore,27.4,19.7,2.2,22.6
2020-07-08,Bangalore,26.8,19.5,10.3,18.7
2020-07-09,Bangalore,26.0,19.5,13.4,13.7
2020-07-10,Bangalore,24.8,19.1,10.2,19.2
2020-07-11,Bangalore,27.3,19.5,1.3,16.0
2020-07-12,Bangalore,27.1,20.2,3.4,18.7
2020-07-13,Bangalore,26.8,19.5,11.5,16.5
2020-07-14,Bangalore,26.9,19.8,6.8,19.2
2020-07-15,Bangalore,25.9,20.1,9.1,20.4
2020-07-16,Bangalore,25.1,19.9,10.2,21.6
2020-07-17,Bangalore,23.6,19.9,4.2,23.8
2020-07-18,Bangalore,27.0,19.9,12.4,16.4
2020-07-19,Bangalore,27.0,19.8,10.0,13.5
2020-07-20,Bangalore,27.7,19.8,12.6,15.9
2020-07-21,Bangalore,28.4,19.9,0.2,12.2
2020-07-22,Bangalore,29.2,20.8,0.4,12.4
2020-07-23,Bangalore,28.1,20.2,64.9,9.7
2020-07-24,Bangalore,26.0,20.4,50.2,16.3
2020-07-25,Bangalore,27.6,19.5,10.2,15.5
2020-07-26,Bangalore,27.0,19.7,2.2,17.7
2020-07-27,Bangalore,27.4,18.9,1.3,19.1
2020-07-28,Bangalore,27.9,19.6,6.9,17.3
2020-07-29,Bangalore,25.9,20.2,13.1,12.3
2020-07-30,Bangalore,26.8,20.1,4.4,15.1
2020-07-31,Bangalore,27.6,20.1,5.2,17.3
2020-08-01,Bangalore,25.5,19.9,2.7,22.5
